Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
1,Intensity 1,36,0,0.05,0.4,0.00362319
2,Intensity 2,35,0,0.1,0.4,0.000908382
3,Intensity 3,35,0,0.15,0.4,0.000374865
4,Intensity 4,34,0,0.2,0.4,0.000192581
5,Intensity 5,31,0,0.25,0.4,0.000112208
6,Intensity 6,33,0,0.3,0.4,7.10073e-05
7,Intensity 7,23,0,0.35,0.4,4.76529e-05
8,Intensity 8,13,0,0.4,0.4,3.34216e-05
9,Intensity 9,17,0,0.45,0.4,2.42617e-05
10,Intensity 10,14,0,0.5,0.4,1.8107e-05

Intensity #,Demand Type,Floor,Dir,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10,EQ11,EQ12,EQ13,EQ14,EQ15,EQ16,EQ17,EQ18,EQ19,EQ20,EQ21,EQ22,EQ23,EQ24,EQ25,EQ26,EQ27,EQ28,EQ29,EQ30,EQ31,EQ32,EQ33,EQ34,EQ35,EQ36
1,Story Drift Ratio,7,2,0.008195,0.008062,0.005118,0.003876,0.0102,0.01138,0.005675,0.004385,0.004704,0.005301,0.008659,0.004787,0.003468,0.007686,0.005861,0.01069,0.005972,0.006485,0.005381,0.007554,0.01664,0.007148,0.007505,0.004572,0.0114,0.009675,0.01094,0.007656,0.009853,0.005465,0.005496,0.006852,0.005973,0.009425,0.01076,0.01332
1,Story Drift Ratio,8,1,0.003487,0.003446,0.002297,0.005691,0.003357,0.002931,0.003868,0.002536,0.002597,0.003795,0.002584,0.002201,0.003066,0.002805,0.003562,0.005694,0.002409,0.003266,0.003481,0.004627,0.006612,0.003663,0.004955,0.00343,0.01061,0.005171,0.004534,0.005938,0.001809,0.004172,0.002388,0.009799,0.004875,0.003504,0.004382,0.005266
1,Story Drift Ratio,8,2,0.004209,0.003179,0.004139,0.002738,0.003808,0.004742,0.001642,0.0031,0.003705,0.003865,0.004737,0.003697,0.007433,0.004209,0.002482,0.006539,0.003698,0.005199,0.004119,0.005917,0.006048,0.005842,0.005102,0.004092,0.009179,0.004959,0.005301,0.004743,0.006909,0.003408,0.00499,0.004459,0.005023,0.003941,0.004616,0.007505
1,Story Drift Ratio,9,1,0.005062,0.004081,0.004001,0.005279,0.004607,0.006885,0.002778,0.002909,0.004895,0.004072,0.002192,0.0063138,0.004002,0.006297,0.004699,0.008613,0.004132,0.0057,0.004436,0.007458,0.01381,0.006597,0.004014,0.006785,0.01247,0.00814,0.008372,0.006876,0.005817,0.00528,0.0101,0.009484,0.009989,0.004313,0.006798,0.01004
1,Story Drift Ratio,9,2,0.004042,0.003769,0.00357,0.004968,0.01316,0.004478,0.003294,0.003824,0.008173,0.00348,0.008918,0.006518,0.004619,0.002689,0.00325,0.007956,0.003221,0.00604,0.003337,0.005674,0.01222,0.006488,0.006894,0.009477,0.012,0.009108,0.004712,0.006684,0.004278,0.004111,0.01417,0.008609,0.005927,0.00514,0.00939,0.01046
1,Story Drift Ratio,10,1,0.004704,0.004431,0.003678,0.005856,0.005287,0.004328,0.003193,0.003207,0.004773,0.004268,0.006829,0.01133,0.003154,0.0038,0.004901,0.008638,0.004505,0.005646,0.004569,0.007548,0.01378,0.005931,0.003556,0.003293,0.01314,0.008293,0.009272,0.008228,0.005824,0.005736,0.00267,0.006393,0.008564,0.004422,0.006038,0.009137
1,Story Drift Ratio,10,2,0.007916,0.008036,0.006031,0.004961,0.008961,0.005766,0.005825,0.005063,0.005344,0.00631,0.004122,0.00482,0.006286,0.006244,0.00574,0.01114,0.006917,0.007405,0.005868,0.007947,0.01521,0.008567,0.008043,0.005416,0.01296,0.008855,0.0111,0.005964,0.01118,0.004895,0.005128,0.007621,0.007845,0.006662,0.01114,0.01342
1,Story Drift Ratio,11,1,0.004308,0.003725,0.002306,0.006051,0.004129,0.002558,0.00412,0.002824,0.002632,0.003144,0.002845,0.00227,0.003032,0.003325,0.004007,0.006047,0.002627,0.003838,0.0032,0.00502,0.008748,0.00541,0.005507,0.003149,0.01022,0.005848,0.005981,0.005947,0.002131,0.003811,0.002492,0.007586,0.005869,0.004987,0.004657,0.006909
1,Story Drift Ratio,11,2,0.003463,0.002602,0.00298,0.002779,0.003541,0.003582,0.002267,0.00201,0.00256,0.00283,0.003224,0.002525,0.002804,0.003348,0.002071,0.004962,0.002995,0.003078,0.003539,0.005394,0.00677,0.006278,0.005054,0.003569,0.006345,0.004775,0.005695,0.005462,0.00524,0.002376,0.003348,0.003271,0.004169,0.00361,0.004849,0.005818
1,Story Drift Ratio,12,1,0.008427,0.00996,0.004818,0.008194,0.01029,0.00902,0.007838,0.004675,0.007895,0.005746,0.009903,0.006818,0.007311,0.005933,0.007294,0.006917,0.004888,0.004813,0.005096,0.005211,0.009866,0.00637,0.008685,0.005016,0.01005,0.007395,0.009419,0.008094,0.00472,0.008754,0.01045,0.009464,0.01001,0.0073,0.007638,0.009564
1,Story Drift Ratio,12,2,0.003583,0.004219,0.002907,0.005458,0.004842,0.00422,0.002512,0.003776,0.003896,0.003622,0.005679,0.002814,0.004737,0.004308,0.005251,0.006171,0.004535,0.004167,0.00442,0.006247,0.01349,0.006096,0.005988,0.004392,0.007588,0.008128,0.006059,0.006125,0.003519,0.00467,0.002326,0.006522,0.0129,0.005966,0.008395,0.00845
1,Story Drift Ratio,13,1,0.005597,0.01204,0.00457,0.005967,0.01214,0.007305,0.01166,0.003831,0.007533,0.007012,0.0118,0.006719,0.007749,0.005171,0.004987,0.009645,0.00449,0.005844,0.006421,0.008652,0.02007,0.007112,0.003604,0.006441,0.01395,0.01296,0.008877,0.008594,0.006248,0.00763,0.007206,0.009529,0.005248,0.004384,0.00687,0.00878
